15,93,ju/lause00001.txt
4,30,ju/lause00002.txt
5,29,ju/lause00003.txt
14,84,ju/lause00004.txt
18,125,ju/lause00005.txt
9,75,ju/lause00006.txt
5,33,ju/lause00007.txt
45,330,ju/lause00008.txt
20,139,ju/lause00009.txt
21,135,ju/lause00010.txt
14,69,ju/lause00011.txt
29,207,ju/lause00012.txt
64,437,ju/lause00013.txt
7,70,ju/lause00014.txt
4,22,ju/lause00015.txt
43,298,ju/lause00016.txt
10,77,ju/lause00017.txt
5,31,ju/lause00018.txt
13,92,ju/lause00019.txt
15,115,ju/lause00020.txt
15,110,ju/lause00021.txt
10,68,ju/lause00022.txt
8,60,ju/lause00023.txt
6,32,ju/lause00024.txt
22,112,ju/lause00025.txt
4,28,ju/lause00026.txt
29,225,ju/lause00027.txt
9,63,ju/lause00028.txt
3,21,ju/lause00029.txt
38,244,ju/lause00030.txt
24,192,ju/lause00031.txt
7,46,ju/lause00032.txt
14,79,ju/lause00033.txt
6,44,ju/lause00034.txt
5,37,ju/lause00035.txt
15,93,ju/lause00036.txt
4,29,ju/lause00037.txt
10,56,ju/lause00038.txt
7,34,ju/lause00039.txt
21,132,ju/lause00040.txt
13,74,ju/lause00041.txt
11,67,ju/lause00042.txt
8,49,ju/lause00043.txt
10,76,ju/lause00044.txt
23,159,ju/lause00045.txt
27,195,ju/lause00046.txt
9,63,ju/lause00047.txt
33,219,ju/lause00048.txt
19,130,ju/lause00049.txt
5,33,ju/lause00050.txt
6,49,ju/lause00051.txt
3,22,ju/lause00052.txt
16,126,ju/lause00053.txt
17,105,ju/lause00054.txt
23,156,ju/lause00055.txt
34,254,ju/lause00056.txt
9,54,ju/lause00057.txt
51,383,ju/lause00058.txt
13,98,ju/lause00059.txt
4,19,ju/lause00060.txt
7,38,ju/lause00061.txt
18,166,ju/lause00062.txt
10,62,ju/lause00063.txt
5,24,ju/lause00064.txt
14,103,ju/lause00065.txt
10,76,ju/lause00066.txt
5,28,ju/lause00067.txt
10,68,ju/lause00068.txt
20,107,ju/lause00069.txt
3,17,ju/lause00070.txt
19,142,ju/lause00071.txt
8,54,ju/lause00072.txt
30,214,ju/lause00073.txt
10,58,ju/lause00074.txt
35,278,ju/lause00075.txt
36,225,ju/lause00076.txt
11,78,ju/lause00077.txt
6,35,ju/lause00078.txt
6,43,ju/lause00079.txt
6,37,ju/lause00080.txt
16,116,ju/lause00081.txt
16,122,ju/lause00082.txt
6,48,ju/lause00083.txt
2,16,ju/lause00084.txt
20,173,ju/lause00085.txt
19,143,ju/lause00086.txt
13,98,ju/lause00087.txt
16,103,ju/lause00088.txt
47,355,ju/lause00089.txt
35,233,ju/lause00090.txt
15,108,ju/lause00091.txt
7,45,ju/lause00092.txt
37,269,ju/lause00093.txt
31,211,ju/lause00094.txt
11,64,ju/lause00095.txt
7,43,ju/lause00096.txt
4,25,ju/lause00097.txt
24,164,ju/lause00098.txt
7,48,ju/lause00099.txt
3,21,ju/lause00100.txt
64,469,ju/lause00101.txt
42,282,ju/lause00102.txt
27,167,ju/lause00103.txt
9,55,ju/lause00104.txt
8,55,ju/lause00105.txt
4,22,ju/lause00106.txt
70,486,ju/lause00107.txt
18,125,ju/lause00108.txt
25,188,ju/lause00109.txt
